"Title"	"country"	"ISO2"	"Link"	"latitude"	"longitude"
"Hyperbaric Oxygen Therapy Effect in COVID-19 RCT (HBOTCOVID19)"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04358926"	31.046051	34.851612
"Efficacy and Safety of Dipeptidyl Peptidase-4 Inhibitors in Diabetic Patients With Established COVID-19"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04371978"	31.046051	34.851612
"A Randomized, Double-Blind, Placebo-Controlled, Multicenter, Parallel-Group Phase II Study to Evaluate the Efficacy and Safety of Intramuscular Injections of PLX PAD for the Treatment of Severe COVID-19"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04389450"	31.046051	34.851612
"An adaptive phase 2/3, randomized, double-blind, placebo-controlled, study assessing efficacy and safety of sarilumab for hospitalized patients with COVID19"	"Israel"	"IL"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12"	31.046051	34.851612
"Distress And Resilience of healthcare professionals during the COVID-19 pandemic"	"Israel"	"IL"	"http://isrctn.com/ISRCTN13694948"	31.046051	34.851612
"
                An international randomized trial of additional treatments for COVID-19 in hospitalized patients who are all receiving the local standard of care
"	"Israel"	"IL"	"http://isrctn.com/ISRCTN83971151"	31.046051	34.851612
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04366921"	31.046051	34.851612
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04366921"	31.046051	34.851612
"Pregnancy and Neonatal Outcomes in COVID-19: a global registry of women with suspected COVID-19 or confirmed SARS-CoV-2 infection in pregnancy and their neonates; understanding natural history to guide treatment and prevention"	"Israel"	"IL"	"http://isrctn.com/ISRCTN68026880"	31.046051	34.851612
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients With Severe COVID-19 Infection"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04349098"	31.046051	34.851612
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients With Severe COVID-19 Infection"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04349098"	31.046051	34.851612
"Risk Factors for Anxiety and Depression Among Pregnant Women During the COVID-19 Pandemic - a Web-based Cross-sectional Survey"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04377412"	31.046051	34.851612
"Risk Factors for Anxiety and Depression Among Pregnant Women During the COVID-19 Pandemic - a Web-based Cross-sectional Survey"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04377412"	31.046051	34.851612
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Israel"	"IL"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	31.046051	34.851612
"Health Behavior Change During COVID-19 Pandemic: the Focus on Handwashing"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04367337"	31.046051	34.851612
"Health Behavior Change During COVID-19 Pandemic: the Focus on Handwashing"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04367337"	31.046051	34.851612
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection - Low Dose Oral Selinexor in Patients with Severe COVID-19 Infection"	"Israel"	"IL"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	31.046051	34.851612
"Intravenous Aviptadil for Critical COVID-19 With Respiratory Failure"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04311697"	31.046051	34.851612
"An Adaptive Phase 3, Randomized, Double-blind, Placebo-controlled Study Assessing Efficacy and Safety of Sarilumab for Hospitalized Patients With COVID19"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04327388"	31.046051	34.851612
"An Adaptive Phase 3, Randomized, Double-blind, Placebo-controlled Study Assessing Efficacy and Safety of Sarilumab for Hospitalized Patients With COVID19"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04327388"	31.046051	34.851612
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Israel"	"IL"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	31.046051	34.851612
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04323761"	31.046051	34.851612
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04323761"	31.046051	34.851612
"SARS-CoV2 Pediatric Acute Kidney Injury Registry and Collaborative"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04466306"	31.046051	34.851612
"SARS-CoV2 Pediatric Acute Kidney Injury Registry and Collaborative"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04466306"	31.046051	34.851612
"The Impact of the Coronavirus Disease 2019 (Covid-19) Outbreak on Emergency Room Attendances of Surgical Patients at a Tertiary Medical Center"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04338672"	31.046051	34.851612
"""An Open-Label Study to Compare the Efficacy, Safety, and Tolerability of Hydroxychloroquine Combined With Azithromycin Compared to Hydroxychloroquine Combined With Camostat Mesylate and to """"no Treatment"""" in Hospitalized Patients Suffering From a Mild or Moderate SARS CoV 2 Virus"""	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04355052"	31.046051	34.851612
"Attention Bias Modification for Reducing Health Anxiety During the Coronavirus Pandemic: An Open Pilot Trial"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04365972"	31.046051	34.851612
"The Use of Tocilizumab in the Management of Patients Who Have Severe COVID-19 With Suspected Pulmonary Hyperinflammation"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04377750"	31.046051	34.851612
"Interferon Gamma Induced Protein 10 (IP-10) in a Clinical Decision Support Protocol in COVID-19 Patients"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04389645"	31.046051	34.851612
"Pilot Internet-based Self-Help Program for Managing Corona Stress vs. Waitlist Control"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04394403"	31.046051	34.851612
"Monitoring of Lung Fluid Status of Hospitalized COVID-19 Patients by Lung Impedance Technique"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04406493"	31.046051	34.851612
"A Phase II, Controlled Clinical Study Designed to Evaluate the Effect of ArtemiC in Patients Diagnosed With COVID-19"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04382040"	31.046051	34.851612
"Ivermectin vs. Placebo for the Treatment of Patients With Mild to Moderate COVID-19 to Prevent Progression to Severe Infection and to Decrease Viral Shedding - A Double Blind , Randomized Controlled Trial"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04429711"	31.046051	34.851612
"Compassionate Use of Opaganib in Patients With Severe COVID-19"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04435106"	31.046051	34.851612
"Hydroxychloroquine Post-Exposure Prophylaxis for Coronavirus Disease (COVID-19) Among Health-Care Workers: A Randomized-Controlled Trial"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04438837"	31.046051	34.851612
"Piclidenoson for Treatment of COVID-19 - A Randomized, Double-Blind, Placebo-Controlled Trial"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04333472"	31.046051	34.851612
"Hyperbaric Oxygen Therapy Effect in COVID-19 RCT (HBOTCOVID19)"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04358926"	31.046051	34.851612
"Efficacy and Safety of Dipeptidyl Peptidase-4 Inhibitors in Diabetic Patients With Established COVID-19"	"Israel"	"IL"	"https://clinicaltrials.gov/show/NCT04371978"	31.046051	34.851612
"An adaptive phase 2/3, randomized, double-blind, placebo-controlled, study assessing efficacy and safety of sarilumab for hospitalized patients with COVID19"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001162-12"	41.87194	12.56738
"A Pilot Study of Bevacizumab in the Treatment of Severe or Critical Patients With COVID-19 Pneumonia (BEST-CP)"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04275414"	41.87194	12.56738
"A Prospective, Randomized, Open-label, Interventional Study to Investigate the Efficacy of Sargramostim (Leukine<U+00AE>) in Improving Oxygenation and Short- and Long-term Outcome of COVID-19 (Corona Virus Disease) Patients With Acute Hypoxic Respiratory Failure."	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04326920"	41.87194	12.56738
"Phase 3 multicenter, randomized, double-blind, placebo-controlled study to assess the efficacy and safety of canakinumab on cytokine release syndrome in patients with COVID-19-induced pneumonia (CAN-COVID)."	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001370-30"	41.87194	12.56738
"Predicting ICU Admission and Death for COVID-19 Patients in the Emergency Department. Comparison of Five Scoring Systems."	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04371562"	41.87194	12.56738
"Study of Immune-mediated Mechanisms in Patients Tested Positive for SARS-CoV-2: Phenotypic and Functional Analysis of Monocytes and NK Cells in the Blood of Subjects Affected by Covid 19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04375176"	41.87194	12.56738
"Treatment With COLchicine of Patients Affected by COVID-19: a Pilot Study"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04375202"	41.87194	12.56738
"A Phase 2 Randomized Study of the Efficacy and Safety of Acalabrutinib with Best Supportive Care Versus Best Supportive Care in Subjects Hospitalized with COVID-19 - CALAVI"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001644-25"	41.87194	12.56738
"An international randomised trial of additional treatments for COVID-19 in hospitalised patients who are all receiving the local standard of care - Solidarity"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001366-11"	41.87194	12.56738
"Amiodarone or Verapamil in COVID-19 hospitalized patients with symptoms: Randomized clinical trial - ReCOVery-SIRIO"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001951-42"	41.87194	12.56738
"Phase 3 randomized, double-blind, placebo-controlled, multi-center study to assess the efficacy and safety of ruxolitinib in patients with COVID-19 associated cytokine storm (RUXCOVID) - RUXCOVID"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001662-11"	41.87194	12.56738
"Phase II, Multicenter, Open-label, Rct With an Adaptive Design, to Assess Efficacy of Intravenous Administration of Oxytocin in Hospitalized Patients Affected by COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04386447"	41.87194	12.56738
"Ruxolitinib Managed Access Program (MAP) for Patients Diagnosed With Severe/Very Severe COVID-19 Illness"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04337359"	41.87194	12.56738
"ExtraCorporeal Membrane Oxygenation for 2019 novel Coronavirus Acute Respiratory Disease (COVID-19)"	"Italy"	"IT"	"https://anzctr.org.au/ACTRN12620000421932.aspx"	41.87194	12.56738
"A Pilot Study of Bevacizumab in the Treatment of Severe or Critical Patients With COVID-19 Pneumonia (BEST-CP)"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04275414"	41.87194	12.56738
"Impact of Social Isolation on Mental Health during the COVID-19 Pandemic: a large international multi-centre cohort study"	"Italy"	"IT"	"https://anzctr.org.au/ACTRN12620000479909.aspx"	41.87194	12.56738
"Distress And Resilience of healthcare professionals during the COVID-19 pandemic"	"Italy"	"IT"	"http://isrctn.com/ISRCTN13694948"	41.87194	12.56738
"An international randomised trial of additional treatments for COVID-19 in hospitalised patients who are all receiving the local standard of care - Solidarity"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001366-11"	41.87194	12.56738
"The Benefits of Artificial Intelligence Algorithms (CNNs) for Discriminating Between COVID-19 and Influenza Pneumonitis in an Emergency Department Using Chest X-Ray Examinations"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04313946"	41.87194	12.56738
"
                An international randomized trial of additional treatments for COVID-19 in hospitalized patients who are all receiving the local standard of care
"	"Italy"	"IT"	"http://isrctn.com/ISRCTN83971151"	41.87194	12.56738
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04366921"	41.87194	12.56738
"European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID Patients in ECMO"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04366921"	41.87194	12.56738
"Pregnancy and Neonatal Outcomes in COVID-19: a global registry of women with suspected COVID-19 or confirmed SARS-CoV-2 infection in pregnancy and their neonates; understanding natural history to guide treatment and prevention"	"Italy"	"IT"	"http://isrctn.com/ISRCTN68026880"	41.87194	12.56738
"Phase 3 multicenter, randomized, double-blind, placebo-controlled study to assess the efficacy and safety of canakinumab on cytokine release syndrome in patients with COVID-19-induced pneumonia (CAN-COVID)."	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001370-30"	41.87194	12.56738
"Recombinant InterLeukin-7 (CYT107) to Improve clinical outcomes in lymphopenic pAtients with COVID-19 infection <U+0093>ILIAD 7 trial<U+0094> - ILIAD"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001786-36"	41.87194	12.56738
"A Prospective International Lung UltraSound Analysis (ILUSA) Study in Tertiary Maternity Wards During the SARS-CoV-2 Pandemic"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04353141"	41.87194	12.56738
"A Prospective International Lung UltraSound Analysis (ILUSA) Study in Tertiary Maternity Wards During the SARS-CoV-2 Pandemic"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04353141"	41.87194	12.56738
"Risk Factors for Anxiety and Depression Among Pregnant Women During the COVID-19 Pandemic - a Web-based Cross-sectional Survey"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04377412"	41.87194	12.56738
"Risk Factors for Anxiety and Depression Among Pregnant Women During the COVID-19 Pandemic - a Web-based Cross-sectional Survey"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04377412"	41.87194	12.56738
"A Phase 2, Open Label, Randomized Study of the Efficacy and Safety of Acalabrutinib With Best Supportive Care Versus Best Supportive Care in Subjects Hospitalized With COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04346199"	41.87194	12.56738
"A Phase 2, Open Label, Randomized Study of the Efficacy and Safety of Acalabrutinib With Best Supportive Care Versus Best Supportive Care in Subjects Hospitalized With COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04346199"	41.87194	12.56738
"Outcome of COVID-19 Patients After Extracorporeal Membrane Oxygenation for Acute Respiratory Distress Syndrome: A Multicenter European Study"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04383678"	41.87194	12.56738
"Outcome of COVID-19 Patients After Extracorporeal Membrane Oxygenation for Acute Respiratory Distress Syndrome: A Multicenter European Study"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04383678"	41.87194	12.56738
"A Phase 3 Open-label, Randomized, Controlled Study to Evaluate the Efficacy and Safety of Intravenously Administered Ravulizumab Compared with Best Supportive Care in Patients with COVID-19 Severe Pneumonia, Acute Lung Injury, or Acute Respiratory Distress Syndrome"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001497-30"	41.87194	12.56738
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	41.87194	12.56738
"Lung CT Scan Analysis of SARS-CoV2 Induced Lung Injury by Machine Learning: a Multicenter Retrospective Cohort Study."	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04395482"	41.87194	12.56738
"Health Behavior Change During COVID-19 Pandemic: the Focus on Handwashing"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04367337"	41.87194	12.56738
"Health Behavior Change During COVID-19 Pandemic: the Focus on Handwashing"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04367337"	41.87194	12.56738
"Angiotensin II Infusion in COVID-19-Associated Vasodilatory Shock: A multinational, multicentre registry"	"Italy"	"IT"	"https://anzctr.org.au/ACTRN12620000620921.aspx"	41.87194	12.56738
"A pilot, multiple dose study to evaluate the efficacy and safety of MRx-4DP0004 in hospitalised patients with symptoms of COVID-19 (SARS-CoV-2 infection)"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001597-30"	41.87194	12.56738
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Moderate COVID-19 Compared to Standard of Care Treatment"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04292730"	41.87194	12.56738
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Moderate COVID-19 Compared to Standard of Care Treatment"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04292730"	41.87194	12.56738
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Severe COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04292899"	41.87194	12.56738
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Severe COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04292899"	41.87194	12.56738
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection - Low Dose Oral Selinexor in Patients with Severe COVID-19 Infection"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	41.87194	12.56738
"A Phase III Randomized Placebo-Controlled Study to Examine the Efficacy and Safety of DAS181 for the Treatment of Lower Respiratory Tract Parainfluenza Infection in Immunocompromised Subjects - STOP PIV - Phase III DAS181 Lower Tract PIV Infection in Immunocompromised Subjects"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004318-16"	41.87194	12.56738
"Phase 3 Multicenter, Randomized, Double-blind, Placebo-controlled Study to Assess the Efficacy and Safety of Canakinumab on Cytokine Release Syndrome in Patients With COVID-19-induced Pneumonia (CAN-COVID)"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04362813"	41.87194	12.56738
"Phase 3 Multicenter, Randomized, Double-blind, Placebo-controlled Study to Assess the Efficacy and Safety of Canakinumab on Cytokine Release Syndrome in Patients With COVID-19-induced Pneumonia (CAN-COVID)"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04362813"	41.87194	12.56738
"Myeloproliferative Neoplasms (MPN) and COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04385160"	41.87194	12.56738
"Myeloproliferative Neoplasms (MPN) and COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04385160"	41.87194	12.56738
"An open-label, adaptive randomized, controlled multicenter study to evaluate the efficacy and safety of RESP301 plus standard of care (SOC) compared to SOC alone in hospitalized participants with COVID-19 requiring supplemental oxygen (NOCoV2)"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-002120-37"	41.87194	12.56738
"A Phase 2, Open-Label, Randomized Study of the Efficacy and Safety of Acalabrutinib with Best Supportive Care Versus Best Supportive Care in Subjects Hospitalized with COVID-19 - CALAVI"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001644-25"	41.87194	12.56738
"COVID-19
A Phase 3 Open-label, Randomized, Controlled Study to Evaluate the Efficacy and Safety of Intravenously Administered Ravulizumab Compared with Best Supportive Care in Patients with COVID-19 Severe Pneumonia, Acute Lung Injury, or Acute Respiratory Distress Syndrome"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001497-30"	41.87194	12.56738
"COVIDAR - International Registry on Arrhythmias in COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04437901"	41.87194	12.56738
"COVIDAR - International Registry on Arrhythmias in COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04437901"	41.87194	12.56738
"Chloroquine/ hydroxychloroquine prevention of coronavirus disease (COVID-19) in the healthcare setting; a randomised, placebo-controlled prophylaxis study (COPCOV) - COPCOV - Study of COVID-19 and Chloroquine/hydroxychloroquine in healthcare setting"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001441-39"	41.87194	12.56738
"Randomized, Double-blind, Multi Centre Phase II, Proof of Concept, Dose Finding Clinical Trial on Ivermectin for the Early Treatment of COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04438850"	41.87194	12.56738
"Diagnosis and management of febrile illness using RNA personalised molecular signature diagnosis"	"Italy"	"IT"	"http://isrctn.com/ISRCTN12394803"	41.87194	12.56738
"A phase 2/3, randomized, double blind, placebo-controlled study to evaluate the
efficacy and the safety of ABX464 in treating inflammation and preventing COVID-19
associated acute respiratory failure in patients aged = 65 and patients aged =18 with
at least one additional risk factor who are infected with SARS-CoV-2. (the MiR-AGE
study).
"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001673-75"	41.87194	12.56738
"A Phase 2/3 Single-Arm, Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Efficacy of Remdesivir (GS-5734<U+0099>) in Participants from Birth to < 18 Years of Age with COVID-19"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001803-17"	41.87194	12.56738
"An international randomised trial of additional treatments for COVID-19 in hospitalised patients who are all receiving the local standard of care - Solidarity"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001366-11"	41.87194	12.56738
"A Randomized, Double-Blind, Placebo-Controlled, Multicenter Study to Evaluate the Safety and Efficacy of Tocilizumab in Patients With Severe COVID-19 Pneumonia"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04320615"	41.87194	12.56738
"A Randomized, Double-Blind, Placebo-Controlled, Multicenter Study to Evaluate the Safety and Efficacy of Tocilizumab in Patients With Severe COVID-19 Pneumonia"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04320615"	41.87194	12.56738
"An Adaptive Phase 3, Randomized, Double-blind, Placebo-controlled Study Assessing Efficacy and Safety of Sarilumab for Hospitalized Patients With COVID19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04327388"	41.87194	12.56738
"An Adaptive Phase 3, Randomized, Double-blind, Placebo-controlled Study Assessing Efficacy and Safety of Sarilumab for Hospitalized Patients With COVID19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04327388"	41.87194	12.56738
"Phase II, Multicenter, Open-label, Rct With an Adaptive Design, to Assess Efficacy of Intravenous Administration of Oxytocin in Hospitalized Patients Affected by COVID-19"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04386447"	41.87194	12.56738
"Observational study of lifestyle modification of adolescents from different countries during confinement by Covid-19"	"Italy"	"IT"	"http://isrctn.com/ISRCTN14025343"	41.87194	12.56738
"Lean European Open Survey on 
SARS-CoV-2 (COVID-19) - LEOSS"	"Italy"	"IT"	"http://www.drks.de/DRKS00021145"	41.87194	12.56738
"Effects of digital home exercise programs on physical and mental well-being during the COVID-19 pandemic: a multi-center trial - ASAP: Activity and health during the SARS-CoV2 pandemic"	"Italy"	"IT"	"http://www.drks.de/DRKS00021273"	41.87194	12.56738
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Italy"	"IT"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	41.87194	12.56738
"Social, ethical and behavioural aspects of the novel coronavirus pandemic"	"Italy"	"IT"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=5997"	41.87194	12.56738
"A PHASE 2, OPEN LABEL, RANDOMIZED STUDY OF THE EFFICACY AND SAFETY OF
ACALABRUTINIB WITH BEST SUPPORTIVE CARE VERSUS BEST SUPPORTIVE CARE IN
SUBJECTS HOSPITALIZED WITH COVID-19
"	"Italy"	"IT"	"https://www.ins.gob.pe/ensayosclinicos/rpec/recuperarECPBNuevoEN.asp?numec=018-20"	41.87194	12.56738
"Viral Infection and Respiratory illness Universal Study:
COVID-19 Registry and Validation of C2D2 (Critical Care Data Dictionary)"	"Italy"	"IT"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=42684"	41.87194	12.56738
"Outcomes of surgery in COVID-19 infection: international cohort study - CovidSurg"	"Italy"	"IT"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43610"	41.87194	12.56738
"Outcomes of elective cancer surgery during the COVID-19 pandemic crisis: an
international, multicentre, observational cohort study - CovidSurg-Cancer"	"Italy"	"IT"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43628"	41.87194	12.56738
"Preventing Pulmonary Complications In Surgical Patients At Risk Of COVID-19 - PROTECT-Surg"	"Italy"	"IT"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43482"	41.87194	12.56738
"A Phase II, Open Label, Randomized Study of the Efficacy and Safety of Acalabrutinib with best Supportive Care Versus Best Supportive Care in Subjects Hospitalized with COVID-19"	"Italy"	"IT"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44554"	41.87194	12.56738
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04323761"	41.87194	12.56738
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04323761"	41.87194	12.56738
"Ruxolitinib Managed Access Program (MAP) for Patients Diagnosed With Severe/Very Severe COVID-19 Illness"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04337359"	41.87194	12.56738
"The Impact of the Covid-19 Pandemic on the Mental Health of Workers in Health Services: The Covid-19 HEalth caRe wOrkErS (HEROES) Study"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04352634"	41.87194	12.56738
"The Impact of the Covid-19 Pandemic on the Mental Health of Workers in Health Services: The Covid-19 HEalth caRe wOrkErS (HEROES) Study"	"Italy"	"IT"	"https://clinicaltrials.gov/show/NCT04352634"	41.87194	12.56738
